resolution,3.000000000e+01,4.000000000e+01,5.000000000e+01,6.000000000e+01,7.000000000e+01,8.000000000e+01,9.000000000e+01,1.000000000e+02,1.100000000e+02,1.200000000e+02,1.300000000e+02,1.400000000e+02,1.500000000e+02,1.600000000e+02,1.700000000e+02,1.800000000e+02,1.900000000e+02,2.000000000e+02,2.100000000e+02,2.200000000e+02,2.300000000e+02,2.400000000e+02,2.500000000e+02,2.600000000e+02,2.700000000e+02,2.800000000e+02,2.900000000e+02,3.000000000e+02,3.100000000e+02,3.200000000e+02,3.300000000e+02,3.400000000e+02,3.500000000e+02,3.600000000e+02,3.700000000e+02,3.800000000e+02,3.900000000e+02,4.000000000e+02,4.100000000e+02,4.200000000e+02,4.300000000e+02,4.400000000e+02,4.500000000e+02,4.600000000e+02,4.700000000e+02,4.800000000e+02,4.900000000e+02,5.000000000e+02
1.000000000e-06,8.774332456e-03,9.016068836e-03,8.211786282e-03,9.860798809e-03,7.350794035e-03,1.052018813e-02,1.094870224e-02,9.140660033e-03,6.255833074e-03,7.627323740e-03,1.251718344e-02,7.567342162e-03,7.477374596e-03,1.084893064e-02,1.116978909e-02,9.721604093e-03,9.276578799e-03,1.233964061e-02,7.161715367e-03,9.157677267e-03,7.826433277e-03,6.651566567e-03,9.831550829e-03,1.234486845e-02,9.099780539e-03,8.785902539e-03,6.940112749e-03,8.746864222e-03,9.411852037e-03,8.993462711e-03,1.053807418e-02,1.209628026e-02,1.230622252e-02,1.036610938e-02,8.290877355e-03,9.244175654e-03,9.104649572e-03,8.919669625e-03,9.444116389e-03,6.497540033e-03,9.118651080e-03,1.126102456e-02,1.245875092e-02,1.070046146e-02,7.367964547e-03,8.320422686e-03,9.612821435e-03,8.884835101e-03
1.100000000e-06,1.032408555e-02,1.267386064e-02,1.021783746e-02,1.374493502e-02,1.066677285e-02,1.080006883e-02,1.097974694e-02,1.005731368e-02,1.090060795e-02,7.862144388e-03,8.352706795e-03,1.212800477e-02,1.276840002e-02,1.202476880e-02,9.391473940e-03,1.095094447e-02,1.004387292e-02,1.090896500e-02,7.280418045e-03,1.138997210e-02,7.624659863e-03,1.106797924e-02,7.983714661e-03,9.350621421e-03,1.123576358e-02,9.434853123e-03,1.010681956e-02,1.143303002e-02,8.570119948e-03,9.368476418e-03,1.023923347e-02,1.328667895e-02,1.212073932e-02,1.229472633e-02,1.073562650e-02,9.037628814e-03,1.017854372e-02,8.539186749e-03,9.622604212e-03,1.318613834e-02,9.872314167e-03,1.017202499e-02,1.104722597e-02,8.500707334e-03,7.238781506e-03,9.682684992e-03,1.008776427e-02,9.804602827e-03
1.200000000e-06,8.064434175e-03,8.494347558e-03,1.028245226e-02,1.212113521e-02,1.113914036e-02,9.623485336e-03,9.233069212e-03,9.268305815e-03,9.164972943e-03,8.317199088e-03,1.069387255e-02,1.130126235e-02,9.874216394e-03,1.107642002e-02,1.123503277e-02,9.509260090e-03,1.322854091e-02,9.963332525e-03,9.209873735e-03,1.137004388e-02,1.186272286e-02,8.281010838e-03,9.745054882e-03,1.085311828e-02,1.128996642e-02,1.018080959e-02,9.372027921e-03,1.133220333e-02,1.154439966e-02,9.829699727e-03,1.054199812e-02,7.162466443e-03,1.306002887e-02,8.428950847e-03,8.784362289e-03,8.956970248e-03,1.145130107e-02,1.083651598e-02,8.254929009e-03,9.757857772e-03,1.207875219e-02,9.782443117e-03,1.125464115e-02,1.324719824e-02,1.038047554e-02,1.287073269e-02,1.019517822e-02,8.791895309e-03
1.300000000e-06,8.546701579e-03,1.009466218e-02,1.229456294e-02,1.021947549e-02,7.404945596e-03,1.101351624e-02,9.130896473e-03,1.124751924e-02,8.823496580e-03,1.067828477e-02,7.122290232e-03,8.381075422e-03,1.084357929e-02,1.399404891e-02,8.238696123e-03,1.022920940e-02,9.362798504e-03,1.204273340e-02,1.006576635e-02,7.216013108e-03,8.355687148e-03,7.755486985e-03,9.892034409e-03,7.336182454e-03,1.049500405e-02,9.357039341e-03,8.697626987e-03,9.689404095e-03,8.481832679e-03,9.861381041e-03,1.239341555e-02,9.340271621e-03,1.294807711e-02,9.910712872e-03,8.850444557e-03,1.000827854e-02,9.615114132e-03,1.206525715e-02,9.416539592e-03,1.051625527e-02,8.421883610e-03,9.103976882e-03,9.933454319e-03,9.507759534e-03,8.273549319e-03,8.616314429e-03,1.069079883e-02,9.306772499e-03
1.400000000e-06,9.412894557e-03,1.157877312e-02,1.195424396e-02,1.033594559e-02,1.464758918e-02,8.723476831e-03,7.356831224e-03,1.182178384e-02,1.128063177e-02,9.119707564e-03,9.101465236e-03,1.070883812e-02,1.056810547e-02,1.172333067e-02,9.480496956e-03,9.355683333e-03,9.803079657e-03,1.016831054e-02,1.316647875e-02,9.008987737e-03,9.943448863e-03,1.201586253e-02,1.020093379e-02,1.007825785e-02,6.099315189e-03,8.668383973e-03,1.048089651e-02,1.080048715e-02,9.396989049e-03,1.180872624e-02,1.000335678e-02,8.045505798e-03,9.811209771e-03,8.767517537e-03,8.513300971e-03,8.009730524e-03,1.074111905e-02,1.298968768e-02,1.074455481e-02,9.116650932e-03,1.163171445e-02,8.909565232e-03,1.058603481e-02,7.759422201e-03,8.246843407e-03,1.038539641e-02,9.426944659e-03,9.641913678e-03
1.500000000e-06,9.778706767e-03,1.214517093e-02,8.032858308e-03,9.750719335e-03,8.356282127e-03,1.072165921e-02,9.005184409e-03,8.003364744e-03,9.685735916e-03,1.124785925e-02,8.083709699e-03,7.062887658e-03,9.310280833e-03,8.612259252e-03,1.499570185e-02,1.081312829e-02,1.029437876e-02,8.644530649e-03,7.249556490e-03,9.769115374e-03,8.947708103e-03,9.556046132e-03,7.245329755e-03,9.452019546e-03,1.291045251e-02,7.040072551e-03,7.868932641e-03,9.441119947e-03,1.249998903e-02,9.761583532e-03,9.211729138e-03,1.060584393e-02,8.997259831e-03,8.051463025e-03,1.016801245e-02,8.571866084e-03,9.203214584e-03,1.231929786e-02,8.976431997e-03,1.019657977e-02,1.015149392e-02,8.943752643e-03,1.133501291e-02,8.943413225e-03,8.613227068e-03,1.128810825e-02,9.936323905e-03,1.084896803e-02
1.600000000e-06,8.647924686e-03,8.951244034e-03,7.871278150e-03,1.125841029e-02,8.878895228e-03,1.041364982e-02,8.397512583e-03,1.067168632e-02,7.085342116e-03,7.910302778e-03,1.143540806e-02,1.177481416e-02,9.142665036e-03,1.093098658e-02,1.235983675e-02,8.426421644e-03,8.705925017e-03,1.143703384e-02,1.371131518e-02,1.216293112e-02,8.734175846e-03,9.134607243e-03,9.707826791e-03,1.101456489e-02,9.366592323e-03,8.920233124e-03,1.008270271e-02,1.128951731e-02,9.745853025e-03,1.238352154e-02,1.094205874e-02,9.512455663e-03,1.239135350e-02,9.912628542e-03,1.040365947e-02,1.151365665e-02,9.399529749e-03,9.684205355e-03,1.182694881e-02,1.047489867e-02,9.533360915e-03,9.793479321e-03,8.945344262e-03,1.141555220e-02,6.605219173e-03,9.214581286e-03,1.008830820e-02,9.701890734e-03
1.700000000e-06,1.322481078e-02,9.762449594e-03,9.903738245e-03,1.040404191e-02,7.655305889e-03,9.237983929e-03,7.643317436e-03,8.832917622e-03,9.758617358e-03,1.095531391e-02,8.762379478e-03,1.146903343e-02,8.604563213e-03,1.079776650e-02,1.210147584e-02,1.195537018e-02,8.780718709e-03,9.296503675e-03,1.303779444e-02,9.564529982e-03,8.700500952e-03,1.143448825e-02,8.979839122e-03,1.376209689e-02,1.074372830e-02,8.207828406e-03,7.780023693e-03,9.626160508e-03,8.663163822e-03,9.351001211e-03,1.080015478e-02,1.119490489e-02,7.127063724e-03,7.662659418e-03,8.775226915e-03,8.885049735e-03,1.004537041e-02,7.706015958e-03,1.060896102e-02,1.115712165e-02,9.494932207e-03,9.453736841e-03,9.311002150e-03,1.127137244e-02,1.098128964e-02,1.141289878e-02,9.440243697e-03,6.940641251e-03
1.800000000e-06,1.069964684e-02,1.034009808e-02,9.637592809e-03,1.026958805e-02,8.151255653e-03,1.184522519e-02,1.293425774e-02,7.842973840e-03,6.843435031e-03,1.348053627e-02,8.517340752e-03,8.359058203e-03,9.068700211e-03,8.612286570e-03,1.024575615e-02,1.141584225e-02,1.024674424e-02,1.106548570e-02,1.287007913e-02,7.362605976e-03,1.023032517e-02,1.003174388e-02,9.570635946e-03,1.257909204e-02,9.403872058e-03,1.005971362e-02,1.213712905e-02,1.009982979e-02,8.583565400e-03,7.580820429e-03,1.103852881e-02,1.102000832e-02,9.973866580e-03,1.134753792e-02,1.068931847e-02,1.179236041e-02,9.754067012e-03,1.577935490e-02,1.137077559e-02,1.079052995e-02,9.969865554e-03,1.263013441e-02,1.160416027e-02,9.900255656e-03,1.015919248e-02,1.067718078e-02,1.434196830e-02,9.371789040e-03
